DNI1;DNI2;UNI;PERI_MES;INDICADOR;CODI_SERVI;NOM_SERV;CODI_SENTI;PERI_DIA;PERI_HORA;POSI_BUS;POSI_PUNTO;PASA_ACT;PASA_ANT;INT_OBS;INT_EXI;INCUM;PPU_ACT;PPU_ANT;CODI_EXPED;TIPO_DIA;TIPO_ESTACIONALIDAD
96711420;77130027;UN04;202108;0,25;376;104;0;28/08/2021;10;7;18;28/08/2021 12:26:15;28/08/2021 12:13:24;12,85;6,67;6,18;HHBP48;HYCZ32;30162295;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;10;8;18;28/08/2021 12:27:38;28/08/2021 12:26:15;1,38;6,67;-5,29;FVGC37;HHBP48;30162684;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;10;6;29;28/08/2021 12:28:19;28/08/2021 12:19:46;8,55;8,57;-0,02;BHWD19;JBHR92;30161751;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;5;1;28/08/2021 12:29:08;28/08/2021 12:22:24;6,73;6,67;0,06;HHBP48;HYCZ32;30168116;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;4;2;28/08/2021 12:29:21;28/08/2021 12:23:49;5,53;6,67;-1,14;HYCZ32;WR9412;30167248;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;5;1;28/08/2021 12:30:53;28/08/2021 12:22:48;8,08;6,67;1,41;JRKG10;JGVY82;30168172;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;5;2;28/08/2021 12:33:51;28/08/2021 12:25:46;8,08;6,67;1,41;JRKG10;JGVY82;30168172;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;10;7;29;28/08/2021 12:34:21;28/08/2021 12:28:19;6,03;8,57;-2,54;XY9706;BHWD19;30162052;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;5;2;28/08/2021 12:34:55;28/08/2021 12:29:21;5,57;6,67;-1,10;HHBP48;HYCZ32;30168116;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;6;1;28/08/2021 12:35:50;28/08/2021 12:29:08;6,70;6,67;0,03;FVGC37;HHBP48;30168140;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;11;1;18;28/08/2021 12:37:13;;0,00;6,67;-6,67;ZP9696;;30163161;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;11;2;18;28/08/2021 12:42:46;28/08/2021 12:37:13;5,55;6,67;-1,12;FXZW67;ZP9696;30163524;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;7;1;28/08/2021 12:43:19;28/08/2021 12:35:50;7,48;6,67;0,81;ZP9696;FVGC37;30168881;1;0
96711420;77130027;UN04;202108;0,25;376;104;0;28/08/2021;12;6;1;28/08/2021 12:43:23;28/08/2021 12:30:53;12,50;6,67;5,83;FCVW21;JRKG10;30168925;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;12;6;2;28/08/2021 12:44:46;28/08/2021 12:34:55;9,85;6,67;3,18;FVGC37;HHBP48;30168140;1;0
96711420;77130027;UN04;202108;0,25;376;104;0;28/08/2021;12;6;2;28/08/2021 12:45:53;28/08/2021 12:33:51;12,03;6,67;5,36;FCVW21;JRKG10;30168925;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;11;3;18;28/08/2021 12:47:40;28/08/2021 12:42:46;4,90;6,67;-1,77;JCGC63;FXZW67;30163942;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;11;1;29;28/08/2021 12:48:46;;0,00;6,67;-6,67;ZN7382;;30163140;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;8;1;28/08/2021 12:49:21;28/08/2021 12:43:19;6,03;6,67;-0,64;FXZW67;ZP9696;30169012;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;7;1;28/08/2021 12:49:50;28/08/2021 12:43:23;6,45;6,67;-0,22;JWYJ53;FCVW21;30169374;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;7;2;28/08/2021 12:51:18;28/08/2021 12:44:46;6,53;6,67;-0,14;ZP9696;FVGC37;30168881;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;7;2;28/08/2021 12:53:20;28/08/2021 12:45:53;7,45;6,67;0,78;JWYJ53;FCVW21;30169374;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;9;1;28/08/2021 12:56:22;28/08/2021 12:49:21;7,02;6,67;0,35;JCGC63;FXZW67;30169315;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;8;2;28/08/2021 12:57:49;28/08/2021 12:51:18;6,52;6,67;-0,15;FXZW67;ZP9696;30169012;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;12;8;1;28/08/2021 12:58:22;28/08/2021 12:49:50;8,53;6,67;1,86;JBHR92;JWYJ53;30169794;1;0
96711420;77130027;UN04;202108;0,50;376;104;0;28/08/2021;11;4;18;28/08/2021 12:58:53;28/08/2021 12:47:40;11,22;6,67;4,55;YW6567;JCGC63;30164331;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;8;2;28/08/2021 13:01:24;28/08/2021 12:53:20;8,07;6,67;1,40;JBHR92;JWYJ53;30169794;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;11;5;18;28/08/2021 13:03:44;28/08/2021 12:58:53;4,85;6,67;-1,82;HLZW79;YW6567;30164811;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;9;2;28/08/2021 13:03:51;28/08/2021 12:57:49;6,03;6,67;-0,64;JCGC63;FXZW67;30169315;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;11;2;29;28/08/2021 13:05:46;28/08/2021 12:48:46;17,00;6,67;10,33;HWHH92;ZN7382;30163707;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;13;1;1;28/08/2021 13:05:49;;0,00;6,67;-6,67;BHWD19;;30170211;1;0
96711420;77130027;UN04;202108;0,50;376;104;1;28/08/2021;13;1;1;28/08/2021 13:06:52;28/08/2021 12:56:22;10,50;6,67;3,83;YW6567;JCGC63;30169979;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;11;6;18;28/08/2021 13:08:46;28/08/2021 13:03:44;5,03;6,67;-1,64;KJWH65;HLZW79;30165231;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;13;1;2;28/08/2021 13:08:52;;0,00;6,67;-6,67;BHWD19;;30170211;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;2;1;28/08/2021 13:11:22;28/08/2021 13:05:49;5,55;6,67;-1,12;XY9706;BHWD19;30170637;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;2;1;28/08/2021 13:12:16;28/08/2021 13:06:52;5,40;6,67;-1,27;HLZW79;YW6567;30170332;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;11;3;29;28/08/2021 13:12:50;28/08/2021 13:05:46;7,07;6,67;0,40;JDYK21;HWHH92;30164007;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;13;1;2;28/08/2021 13:12:52;28/08/2021 13:03:51;9,02;6,67;2,35;YW6567;JCGC63;30169979;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;11;4;29;28/08/2021 13:14:21;28/08/2021 13:12:50;1,52;6,67;-5,15;LBFZ50;JDYK21;30164574;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;2;2;28/08/2021 13:14:52;28/08/2021 13:08:52;6,00;6,67;-0,67;XY9706;BHWD19;30170637;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;11;7;18;28/08/2021 13:15:43;28/08/2021 13:08:46;6,95;6,67;0,28;KHBF36;KJWH65;30165601;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;3;1;28/08/2021 13:17:24;28/08/2021 13:12:16;5,13;6,67;-1,54;KJWH65;HLZW79;30170608;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;2;2;28/08/2021 13:18:48;28/08/2021 13:12:52;5,93;6,67;-0,74;HLZW79;YW6567;30170332;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;11;5;29;28/08/2021 13:21:46;28/08/2021 13:14:21;7,42;6,67;0,75;FJZY74;LBFZ50;30165116;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;11;6;29;28/08/2021 13:23:52;28/08/2021 13:21:46;2,10;6,67;-4,57;HLDF69;FJZY74;30164846;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;4;1;28/08/2021 13:24:46;28/08/2021 13:17:24;7,37;6,67;0,70;KHBF36;KJWH65;30170999;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;3;2;28/08/2021 13:24:48;28/08/2021 13:18:48;6,00;6,67;-0,67;KJWH65;HLZW79;30170608;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;13;3;1;28/08/2021 13:26:19;28/08/2021 13:11:22;14,95;6,67;8,28;ZN7382;XY9706;30171504;1;0
96711420;77130027;UN04;202108;0,50;376;104;0;28/08/2021;11;8;18;28/08/2021 13:26:38;28/08/2021 13:15:43;10,92;6,67;4,25;JPRY34;KHBF36;30166040;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;13;3;2;28/08/2021 13:29:19;28/08/2021 13:14:52;14,45;6,67;7,78;ZN7382;XY9706;30171504;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;12;1;18;28/08/2021 13:30:56;;0,00;6,67;-6,67;DPYV64;;30166492;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;5;1;28/08/2021 13:31:50;28/08/2021 13:24:46;7,07;6,67;0,40;JPRY34;KHBF36;30171714;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;4;1;28/08/2021 13:32:22;28/08/2021 13:26:19;6,05;6,67;-0,62;HWHH92;ZN7382;30171892;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;4;2;28/08/2021 13:32:49;28/08/2021 13:24:48;8,02;6,67;1,35;KHBF36;KJWH65;30170999;1;0
96711420;77130027;UN04;202108;0,50;376;104;1;28/08/2021;11;7;29;28/08/2021 13:34:21;28/08/2021 13:23:52;10,48;6,67;3,81;JPRZ38;HLDF69;30165628;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;4;2;28/08/2021 13:35:47;28/08/2021 13:29:19;6,47;6,67;-0,20;HWHH92;ZN7382;30171892;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;6;1;28/08/2021 13:37:42;28/08/2021 13:31:50;5,87;6,67;-0,80;DPYV64;JPRY34;30172222;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;12;2;18;28/08/2021 13:39:19;28/08/2021 13:30:56;8,38;6,67;1,71;HDSB58;DPYV64;30166820;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;5;2;28/08/2021 13:39:22;28/08/2021 13:32:49;6,55;6,67;-0,12;JPRY34;KHBF36;30171714;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;5;1;28/08/2021 13:39:51;28/08/2021 13:32:22;7,48;6,67;0,81;JDYK21;HWHH92;30172344;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;12;1;29;28/08/2021 13:42:18;;0,00;6,67;-6,67;LBGG46;;30166437;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;5;2;28/08/2021 13:42:51;28/08/2021 13:35:47;7,07;6,67;0,40;JDYK21;HWHH92;30172344;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;6;2;28/08/2021 13:45:21;28/08/2021 13:39:22;5,98;6,67;-0,69;DPYV64;JPRY34;30172222;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;6;1;28/08/2021 13:46:21;28/08/2021 13:39:51;6,50;6,67;-0,17;LBFZ50;JDYK21;30172734;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;3;18;28/08/2021 13:47:17;28/08/2021 13:39:19;7,97;6,67;1,30;JPRJ69;HDSB58;30167311;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;6;2;28/08/2021 13:48:51;28/08/2021 13:42:51;6,00;6,67;-0,67;LBFZ50;JDYK21;30172734;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;2;29;28/08/2021 13:49:51;28/08/2021 13:42:18;7,55;6,67;0,88;ZR1738;LBGG46;30166402;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;13;7;1;28/08/2021 13:51:52;28/08/2021 13:37:42;14,17;6,67;7,50;JPRJ69;DPYV64;30172913;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;3;29;28/08/2021 13:53:47;28/08/2021 13:49:51;3,93;6,67;-2,74;WR9412;ZR1738;30166881;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;7;1;28/08/2021 13:53:54;28/08/2021 13:46:21;7,55;6,67;0,88;HLDF69;LBFZ50;30173187;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;12;4;18;28/08/2021 13:55:49;28/08/2021 13:47:17;8,53;6,67;1,86;JGVY82;JPRJ69;30167690;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;5;18;28/08/2021 13:56:46;28/08/2021 13:55:49;0,95;6,67;-5,72;JRKG10;JGVY82;30168172;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;7;2;28/08/2021 13:56:53;28/08/2021 13:48:51;8,03;6,67;1,36;HLDF69;LBFZ50;30173187;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;13;7;2;28/08/2021 13:59:48;28/08/2021 13:45:21;14,45;6,67;7,78;JPRJ69;DPYV64;30172913;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;12;4;29;28/08/2021 14:02:22;28/08/2021 13:53:47;8,58;6,67;1,91;HYCZ32;WR9412;30167248;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;14;1;1;28/08/2021 14:07:50;28/08/2021 13:51:52;15,97;6,67;9,30;JRKG10;JPRJ69;30173451;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;1;1;28/08/2021 14:09:18;;0,00;6,67;-6,67;JPRZ38;;30174110;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;1;2;28/08/2021 14:12:17;;0,00;6,67;-6,67;JPRZ38;;30174110;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;12;6;18;28/08/2021 14:13:37;28/08/2021 13:56:46;16,85;6,67;10,18;FCVW21;JRKG10;30168925;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;14;1;2;28/08/2021 14:13:51;28/08/2021 13:59:48;14,05;6,67;7,38;JRKG10;JPRJ69;30173451;1;0
96711420;77130027;UN04;202108;0,50;376;104;1;28/08/2021;12;5;29;28/08/2021 14:13:59;28/08/2021 14:02:22;11,62;6,67;4,95;HHBP48;HYCZ32;30168116;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;6;29;28/08/2021 14:17:49;28/08/2021 14:13:59;3,83;6,67;-2,84;FVGC37;HHBP48;30168140;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;7;18;28/08/2021 14:19:25;28/08/2021 14:13:37;5,80;6,67;-0,87;JWYJ53;FCVW21;30169374;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;14;2;1;28/08/2021 14:21:47;28/08/2021 14:07:50;13,95;6,67;7,28;FCVW21;JRKG10;30174472;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;2;1;28/08/2021 14:22:48;28/08/2021 14:09:18;13,50;6,67;6,83;ZR1738;JPRZ38;30174892;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;12;8;18;28/08/2021 14:25:48;28/08/2021 14:19:25;6,38;6,67;-0,29;JBHR92;JWYJ53;30169794;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;7;29;28/08/2021 14:25:50;28/08/2021 14:17:49;8,02;6,67;1,35;ZP9696;FVGC37;30168881;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;2;2;28/08/2021 14:26:48;28/08/2021 14:12:17;14,52;6,67;7,85;ZR1738;JPRZ38;30174892;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;3;1;28/08/2021 14:28:44;28/08/2021 14:21:47;6,95;6,67;0,28;JWYJ53;FCVW21;30174839;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;12;8;29;28/08/2021 14:28:50;28/08/2021 14:25:50;3,00;6,67;-3,67;FXZW67;ZP9696;30169012;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;14;2;2;28/08/2021 14:29:16;28/08/2021 14:13:51;15,42;6,67;8,75;FCVW21;JRKG10;30174472;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;14;3;1;28/08/2021 14:29:50;28/08/2021 14:22:48;7,03;6,67;0,36;HYCZ32;ZR1738;30175343;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;13;1;18;28/08/2021 14:32:12;;0,00;6,67;-6,67;BHWD19;;30170211;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;4;1;28/08/2021 14:33:26;28/08/2021 14:28:44;4,70;6,67;-1,97;JBHR92;JWYJ53;30175254;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;14;3;2;28/08/2021 14:33:50;28/08/2021 14:26:48;7,03;6,67;0,36;HYCZ32;ZR1738;30175343;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;3;2;28/08/2021 14:34:47;28/08/2021 14:29:16;5,52;6,67;-1,15;JWYJ53;FCVW21;30174839;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;12;9;29;28/08/2021 14:38:19;28/08/2021 14:28:50;9,48;6,67;2,81;JCGC63;FXZW67;30169315;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;1;29;28/08/2021 14:41:20;28/08/2021 14:38:19;3,02;6,67;-3,65;YW6567;JCGC63;30169979;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;13;2;18;28/08/2021 14:42:12;28/08/2021 14:32:12;10,00;6,67;3,33;XY9706;BHWD19;30170637;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;14;5;1;28/08/2021 14:42:18;28/08/2021 14:33:26;8,87;6,67;2,20;BHWD19;JBHR92;30175580;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;4;2;28/08/2021 14:42:18;28/08/2021 14:34:47;7,52;6,67;0,85;JBHR92;JWYJ53;30175254;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;4;1;28/08/2021 14:46:20;28/08/2021 14:29:50;16,50;6,67;9,83;FVGC37;HYCZ32;30176301;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;6;1;28/08/2021 14:48:51;28/08/2021 14:42:18;6,55;6,67;-0,12;XY9706;BHWD19;30176215;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;4;2;28/08/2021 14:49:18;28/08/2021 14:33:50;15,47;6,67;8,80;FVGC37;HYCZ32;30176301;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;5;2;28/08/2021 14:50:17;28/08/2021 14:42:18;7,98;6,67;1,31;BHWD19;JBHR92;30175580;1;0
96711420;77130027;UN04;202108;0,50;376;104;1;28/08/2021;13;2;29;28/08/2021 14:51:22;28/08/2021 14:41:20;10,03;6,67;3,36;HLZW79;YW6567;30170332;1;0
96711420;77130027;UN04;202108;0,25;376;104;0;28/08/2021;13;3;18;28/08/2021 14:54:15;28/08/2021 14:42:12;12,05;6,67;5,38;ZN7382;XY9706;30171504;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;14;5;1;28/08/2021 14:54:47;28/08/2021 14:46:20;8,45;6,67;1,78;ZP9696;FVGC37;30176810;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;3;29;28/08/2021 14:55:54;28/08/2021 14:51:22;4,53;6,67;-2,14;KJWH65;HLZW79;30170608;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;14;6;2;28/08/2021 14:56:23;28/08/2021 14:50:17;6,10;6,67;-0,57;XY9706;BHWD19;30176215;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;14;5;2;28/08/2021 14:57:17;28/08/2021 14:49:18;7,98;6,67;1,31;ZP9696;FVGC37;30176810;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;4;29;28/08/2021 15:02:20;28/08/2021 14:55:54;6,43;6,67;-0,24;KHBF36;KJWH65;30170999;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;15;1;1;28/08/2021 15:02:20;;0,00;6,67;-6,67;FXZW67;;30177263;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;15;1;1;28/08/2021 15:02:47;28/08/2021 14:48:51;13,93;6,67;7,26;ZN7382;XY9706;30176969;1;0
96711420;77130027;UN04;202108;0,75;376;104;0;28/08/2021;13;4;18;28/08/2021 15:03:50;28/08/2021 14:54:15;9,58;6,67;2,91;HWHH92;ZN7382;30171892;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;15;1;2;28/08/2021 15:06:21;;0,00;6,67;-6,67;FXZW67;;30177263;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;5;29;28/08/2021 15:07:17;28/08/2021 15:02:20;4,95;6,67;-1,72;JPRY34;KHBF36;30171714;1;0
96711420;77130027;UN04;202108;0,25;376;104;1;28/08/2021;15;1;2;28/08/2021 15:09:17;28/08/2021 14:56:23;12,90;6,67;6,23;ZN7382;XY9706;30176969;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;2;1;28/08/2021 15:09:23;28/08/2021 15:02:47;6,60;6,67;-0,07;HWHH92;ZN7382;30177479;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;5;18;28/08/2021 15:09:29;28/08/2021 15:03:50;5,65;6,67;-1,02;JDYK21;HWHH92;30172344;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;2;1;28/08/2021 15:10:22;28/08/2021 15:02:20;8,03;6,67;1,36;JCGC63;FXZW67;30177716;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;2;2;28/08/2021 15:13:22;28/08/2021 15:06:21;7,02;6,67;0,35;JCGC63;FXZW67;30177716;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;13;6;29;28/08/2021 15:15:18;28/08/2021 15:07:17;8,02;6,67;1,35;DPYV64;JPRY34;30172222;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;6;18;28/08/2021 15:15:51;28/08/2021 15:09:29;6,37;6,67;-0,30;LBFZ50;JDYK21;30172734;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;2;2;28/08/2021 15:15:52;28/08/2021 15:09:17;6,58;6,67;-0,09;HWHH92;ZN7382;30177479;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;3;1;28/08/2021 15:17:23;28/08/2021 15:09:23;8,00;6,67;1,33;JDYK21;HWHH92;30177837;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;3;1;28/08/2021 15:18:19;28/08/2021 15:10:22;7,95;6,67;1,28;YW6567;JCGC63;30178164;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;13;7;18;28/08/2021 15:21:09;28/08/2021 15:15:51;5,30;6,67;-1,37;HLDF69;LBFZ50;30173187;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;3;2;28/08/2021 15:21:23;28/08/2021 15:13:22;8,02;6,67;1,35;YW6567;JCGC63;30178164;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;4;1;28/08/2021 15:23:17;28/08/2021 15:17:23;5,90;6,67;-0,77;LBFZ50;JDYK21;30178223;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;4;1;28/08/2021 15:24:48;28/08/2021 15:18:19;6,48;6,67;-0,19;WR9412;YW6567;30178642;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;15;3;2;28/08/2021 15:24:49;28/08/2021 15:15:52;8,95;6,67;2,28;JDYK21;HWHH92;30177837;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;4;2;28/08/2021 15:28:48;28/08/2021 15:21:23;7,42;6,67;0,75;WR9412;YW6567;30178642;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;5;1;28/08/2021 15:30:22;28/08/2021 15:23:17;7,08;6,67;0,41;HLDF69;LBFZ50;30178528;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;4;2;28/08/2021 15:31:22;28/08/2021 15:24:49;6,55;6,67;-0,12;LBFZ50;JDYK21;30178223;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;5;1;28/08/2021 15:32:49;28/08/2021 15:24:48;8,02;6,67;1,35;HLZW79;WR9412;30179094;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;13;7;29;28/08/2021 15:32:50;28/08/2021 15:15:18;17,53;6,67;10,86;JPRJ69;DPYV64;30172913;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;5;2;28/08/2021 15:35:19;28/08/2021 15:28:48;6,52;6,67;-0,15;HLZW79;WR9412;30179094;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;6;1;28/08/2021 15:38:52;28/08/2021 15:32:49;6,05;6,67;-0,62;KJWH65;HLZW79;30179483;1;0
96711420;77130027;UN04;202108;1,00;376;104;1;28/08/2021;15;5;2;28/08/2021 15:39:25;28/08/2021 15:31:22;8,05;6,67;1,38;HLDF69;LBFZ50;30178528;1;0
96711420;77130027;UN04;202108;0,00;376;104;0;28/08/2021;14;1;18;28/08/2021 15:41:04;;0,00;6,67;-6,67;JPRZ38;;30174110;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;6;2;28/08/2021 15:42:20;28/08/2021 15:35:19;7,02;6,67;0,35;KJWH65;HLZW79;30179483;1;0
96711420;77130027;UN04;202108;0,75;376;104;1;28/08/2021;14;1;29;28/08/2021 15:42:23;28/08/2021 15:32:50;9,55;6,67;2,88;JRKG10;JPRJ69;30173451;1;0
96711420;77130027;UN04;202108;0,00;376;104;1;28/08/2021;15;6;1;28/08/2021 15:45:54;28/08/2021 15:30:22;15,53;6,67;8,86;JPRZ38;HLDF69;30179722;1;0
96711420;77130027;UN04;202108;1,00;376;104;0;28/08/2021;15;7;1;28/08/2021 15:46:23;28/08/2021 15:38:52;7,52;6,67;0,85;KHBF36;KJWH65;30179904;1;0
