DNI1;DNI2;UNI;PERI_MES;INDICADOR;ID_SERVI;NOM_SERV;CODI_SENTI;PERIODO_DIA;PERIODO_HORA;INTERVALO_INDICADOR;POSI_PUNTO;HORA_PASADA_CHL;HORA_PASADA_CHL_ANTERIOR;INTERVALO_OBSERVADO;INTERVALO_EXIGIDO;INCUMPLIMIENTO;PATENTE;PATENTE_ANTERIOR;NRO_UNICO_PASADA;TIPO_DIA;TIPO_ESTACIONALIDAD
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;9;18;02/08/2021 13:00:21;02/08/2021 12:56:25;3,93;7,50;-3,57;HWHH92;XL7858;27919010;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;10;2;02/08/2021 13:00:30;02/08/2021 12:55:23;5,12;7,50;-2,38;HYYY47;JRKG10;27923210;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;3;1;02/08/2021 13:00:51;02/08/2021 12:56:46;4,08;7,50;-3,42;FXZW67;FXZW83;27923219;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;6;2;02/08/2021 13:01:49;02/08/2021 12:56:17;5,53;7,50;-1,97;ZP9889;DPYV64;27923421;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;10;29;02/08/2021 13:02:46;02/08/2021 12:56:50;5,93;7,50;-1,57;ZJ7624;FGVK26;27917272;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;12;18;02/08/2021 13:04:48;02/08/2021 12:59:22;5,43;7,50;-2,07;JSWB56;FLHK59;27918510;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;7;18;02/08/2021 13:04:52;02/08/2021 13:00:21;4,52;7,50;-2,98;DCXL23;HWHH92;27919343;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;2;1;02/08/2021 13:05:21;02/08/2021 12:59:17;6,07;7,50;-1,43;HDSB58;ZP9889;27923846;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;2;2;02/08/2021 13:05:23;02/08/2021 13:00:30;4,88;7,50;-2,62;FXZW83;HYYY47;27923331;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;4;1;02/08/2021 13:06:50;02/08/2021 13:00:51;5,98;7,50;-1,52;FLHK59;FXZW67;27923661;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;7;18;02/08/2021 13:07:25;02/08/2021 13:04:48;2,62;7,50;-4,88;YB7798;JSWB56;27918809;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;2;2;02/08/2021 13:08:46;02/08/2021 13:01:49;6,95;7,50;-0,55;HDSB58;ZP9889;27923846;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;3;2;02/08/2021 13:09:17;02/08/2021 13:05:23;3,90;7,50;-3,60;FXZW67;FXZW83;27923219;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;7;1;02/08/2021 13:10:48;02/08/2021 13:05:21;5,45;7,50;-2,05;FVGC37;HDSB58;27924231;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;10;1;02/08/2021 13:11:41;02/08/2021 13:06:50;4,85;7,50;-2,65;JSWB56;FLHK59;27924267;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;7;2;02/08/2021 13:13:49;02/08/2021 13:08:46;5,05;7,50;-2,45;FVGC37;HDSB58;27924231;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;11;5;29;02/08/2021 13:13:54;02/08/2021 13:02:46;11,13;7,50;3,63;JPRZ38;ZJ7624;27918515;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;8;18;02/08/2021 13:14:29;02/08/2021 13:07:25;7,07;7,50;-0,43;JBHR92;YB7798;27919101;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;12;8;18;02/08/2021 13:15:17;02/08/2021 13:04:52;10,42;7,50;2,92;HFST77;DCXL23;27920280;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;4;2;02/08/2021 13:15:50;02/08/2021 13:09:17;6,55;7,50;-0,95;FLHK59;FXZW67;27923661;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;6;1;02/08/2021 13:16:19;02/08/2021 13:11:41;4,63;7,50;-2,87;YB7798;JSWB56;27924119;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;8;1;02/08/2021 13:16:25;02/08/2021 13:10:48;5,62;7,50;-1,88;FYBC78;FVGC37;27924533;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;11;18;02/08/2021 13:17:46;02/08/2021 13:14:29;3,28;7,50;-4,22;FJZY74;JBHR92;27919371;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;8;2;02/08/2021 13:19:55;02/08/2021 13:13:49;6,10;7,50;-1,40;FYBC78;FVGC37;27924533;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;4;1;02/08/2021 13:20:19;02/08/2021 13:16:25;3,90;7,50;-3,60;GSZY26;FYBC78;27924779;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;10;2;02/08/2021 13:21:19;02/08/2021 13:15:50;5,48;7,50;-2,02;JSWB56;FLHK59;27924267;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;7;1;02/08/2021 13:22:21;02/08/2021 13:16:19;6,03;7,50;-1,47;JBHR92;YB7798;27924897;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;11;1;18;02/08/2021 13:22:46;02/08/2021 13:17:46;5,00;7,50;-2,50;HYYY88;FJZY74;27919672;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;4;2;02/08/2021 13:23:24;02/08/2021 13:19:55;3,48;7,50;-4,02;GSZY26;FYBC78;27924779;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;6;2;02/08/2021 13:25:51;02/08/2021 13:21:19;4,53;7,50;-2,97;YB7798;JSWB56;27924119;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;9;1;02/08/2021 13:26:02;02/08/2021 13:22:21;3,68;7,50;-3,82;FJZY74;JBHR92;27924795;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;1;1;02/08/2021 13:26:17;02/08/2021 13:20:19;5,97;7,50;-1,53;GWZK23;GSZY26;27925104;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;12;7;18;02/08/2021 13:26:20;02/08/2021 13:15:17;11,05;7,50;3,55;KHBF36;HFST77;27920343;0;0
96711420;77130027;UN04;202108;0,25;376;104;1;02/08/2021;11;2;29;02/08/2021 13:27:54;02/08/2021 13:13:54;14,00;7,50;6,50;HLDF69;JPRZ38;27918503;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;1;2;02/08/2021 13:29:46;02/08/2021 13:23:24;6,37;7,50;-1,13;GWZK23;GSZY26;27925104;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;7;2;02/08/2021 13:30:18;02/08/2021 13:25:51;4,45;7,50;-3,05;JBHR92;YB7798;27924897;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;6;18;02/08/2021 13:30:50;02/08/2021 13:26:20;4,50;7,50;-3,00;JWYJ53;KHBF36;27920994;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;1;1;02/08/2021 13:31:17;02/08/2021 13:26:02;5,25;7,50;-2,25;HYYY88;FJZY74;27925015;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;7;29;02/08/2021 13:31:21;02/08/2021 13:27:54;3,45;7,50;-4,05;XL7858;HLDF69;27918629;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;9;2;02/08/2021 13:33:26;02/08/2021 13:30:18;3,13;7,50;-4,37;FJZY74;JBHR92;27924795;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;8;29;02/08/2021 13:33:51;02/08/2021 13:31:21;2,50;7,50;-5,00;HWHH92;XL7858;27919010;0;0
96711420;77130027;UN04;202108;0,50;376;104;0;02/08/2021;12;7;18;02/08/2021 13:34:08;02/08/2021 13:22:46;11,37;7,50;3,87;FXRR73;HYYY88;27919972;0;0
96711420;77130027;UN04;202108;0,50;376;104;0;02/08/2021;12;5;18;02/08/2021 13:34:49;02/08/2021 13:22:46;12,05;7,50;4,55;GPGH32;HYYY88;27920307;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;11;6;29;02/08/2021 13:35:40;02/08/2021 13:33:51;1,82;7,50;-5,68;DCXL23;HWHH92;27919343;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;2;18;02/08/2021 13:36:17;02/08/2021 13:30:50;5,45;7,50;-2,05;JDYK21;JWYJ53;27921297;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;11;1;02/08/2021 13:36:52;02/08/2021 13:31:17;5,58;7,50;-1,92;FXRR73;HYYY88;27925708;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;1;2;02/08/2021 13:40:48;02/08/2021 13:33:26;7,37;7,50;-0,13;HYYY88;FJZY74;27925015;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;4;18;02/08/2021 13:41:21;02/08/2021 13:34:49;6,53;7,50;-0,97;LVKR46;GPGH32;27920606;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;8;1;02/08/2021 13:41:36;02/08/2021 13:36:52;4,73;7,50;-2,77;GPGH32;FXRR73;27925995;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;5;18;02/08/2021 13:42:18;02/08/2021 13:36:17;6,02;7,50;-1,48;ZR1738;JDYK21;27922866;0;0
96711420;77130027;UN04;202108;0,00;376;104;0;02/08/2021;13;5;1;02/08/2021 13:42:47;02/08/2021 13:26:17;16,50;7,50;9,00;JPRZ38;GWZK23;27926092;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;1;18;02/08/2021 13:43:30;02/08/2021 13:41:21;2,15;7,50;-5,35;JCGC63;LVKR46;27920902;0;0
96711420;77130027;UN04;202108;0,00;376;104;0;02/08/2021;13;5;2;02/08/2021 13:44:48;02/08/2021 13:29:46;15,03;7,50;7,53;JPRZ38;GWZK23;27926092;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;11;2;02/08/2021 13:45:50;02/08/2021 13:40:48;5,03;7,50;-2,47;FXRR73;HYYY88;27925708;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;4;18;02/08/2021 13:46:21;02/08/2021 13:42:18;4,05;7,50;-3,45;WR9412;ZR1738;27921895;0;0
96711420;77130027;UN04;202108;0,25;376;104;1;02/08/2021;12;1;29;02/08/2021 13:48:52;02/08/2021 13:35:40;13,20;7,50;5,70;HYCZ32;DCXL23;27920092;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;3;1;02/08/2021 13:48:54;02/08/2021 13:42:47;6,12;7,50;-1,38;HLDF69;JPRZ38;27926483;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;10;18;02/08/2021 13:49:45;02/08/2021 13:43:30;6,25;7,50;-1,25;XW8291;JCGC63;27921202;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;5;1;02/08/2021 13:49:46;02/08/2021 13:41:36;8,17;7,50;0,67;LVKR46;GPGH32;27926545;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;8;2;02/08/2021 13:49:48;02/08/2021 13:45:50;3,97;7,50;-3,53;GPGH32;FXRR73;27925995;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;10;18;02/08/2021 13:50:19;02/08/2021 13:46:21;3,97;7,50;-3,53;BHWD19;WR9412;27921927;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;2;18;02/08/2021 13:51:46;02/08/2021 13:49:45;2,02;7,50;-5,48;LBFZ50;XW8291;27921501;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;2;1;02/08/2021 13:51:53;02/08/2021 13:49:46;2,12;7,50;-5,38;JCGC63;LVKR46;27926276;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;3;2;02/08/2021 13:51:54;02/08/2021 13:44:48;7,10;7,50;-0,40;HLDF69;JPRZ38;27926483;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;6;1;02/08/2021 13:54:19;02/08/2021 13:48:54;5,42;7,50;-2,08;XL7858;HLDF69;27926815;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;3;18;02/08/2021 13:54:49;02/08/2021 13:50:19;4,50;7,50;-3,00;JRKG10;BHWD19;27922349;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;5;2;02/08/2021 13:55:21;02/08/2021 13:49:48;5,55;7,50;-1,95;LVKR46;GPGH32;27926545;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;9;29;02/08/2021 13:55:49;02/08/2021 13:48:52;6,95;7,50;-0,55;HFST77;HYCZ32;27920280;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;12;1;02/08/2021 13:56:34;02/08/2021 13:51:53;4,68;7,50;-2,82;XW8291;JCGC63;27926694;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;6;2;02/08/2021 13:57:53;02/08/2021 13:51:54;5,98;7,50;-1,52;XL7858;HLDF69;27926815;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;9;18;02/08/2021 13:59:09;02/08/2021 13:51:46;7,38;7,50;-0,12;BDRS53;LBFZ50;27921830;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;8;29;02/08/2021 13:59:49;02/08/2021 13:55:49;4,00;7,50;-3,50;KHBF36;HFST77;27920343;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;2;2;02/08/2021 14:00:16;02/08/2021 13:55:21;4,92;7,50;-2,58;JCGC63;LVKR46;27926276;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;7;1;02/08/2021 14:01:24;02/08/2021 13:54:19;7,08;7,50;-0,42;HWHH92;XL7858;27927208;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;9;18;02/08/2021 14:01:54;02/08/2021 13:54:49;7,08;7,50;-0,42;HYYY47;JRKG10;27923210;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;2;1;02/08/2021 14:02:19;02/08/2021 13:56:34;5,75;7,50;-1,75;LBFZ50;XW8291;27926756;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;6;18;02/08/2021 14:04:18;02/08/2021 13:59:09;5,15;7,50;-2,35;ZP9696;BDRS53;27922106;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;12;2;02/08/2021 14:04:21;02/08/2021 14:00:16;4,08;7,50;-3,42;XW8291;JCGC63;27926694;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;7;2;02/08/2021 14:04:25;02/08/2021 13:57:53;6,53;7,50;-0,97;HWHH92;XL7858;27927208;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;1;18;02/08/2021 14:06:48;02/08/2021 14:01:54;4,90;7,50;-2,60;FXZW83;HYYY47;27923331;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;6;1;02/08/2021 14:07:20;02/08/2021 14:01:24;5,93;7,50;-1,57;DCXL23;HWHH92;27927592;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;7;29;02/08/2021 14:07:52;02/08/2021 13:59:49;8,05;7,50;0,55;JWYJ53;KHBF36;27920994;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;12;8;18;02/08/2021 14:08:13;02/08/2021 14:04:18;3,92;7,50;-3,58;YW6567;ZP9696;27922469;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;3;29;02/08/2021 14:08:19;02/08/2021 14:07:52;0,45;7,50;-7,05;JDYK21;JWYJ53;27921297;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;2;2;02/08/2021 14:08:24;02/08/2021 14:04:21;4,05;7,50;-3,45;LBFZ50;XW8291;27926756;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;6;2;02/08/2021 14:09:21;02/08/2021 14:04:25;4,93;7,50;-2,57;DCXL23;HWHH92;27927592;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;3;18;02/08/2021 14:10:56;02/08/2021 14:06:48;4,13;7,50;-3,37;FXZW67;FXZW83;27923219;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;14;5;1;02/08/2021 14:12:03;02/08/2021 14:02:19;9,73;7,50;2,23;ZP9696;LBFZ50;27927869;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;1;1;02/08/2021 14:12:51;02/08/2021 14:07:20;5,52;7,50;-1,98;HYCZ32;DCXL23;27927923;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;6;29;02/08/2021 14:14:46;02/08/2021 14:08:19;6,45;7,50;-1,05;ZR1738;JDYK21;27922866;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;1;2;02/08/2021 14:15:21;02/08/2021 14:09:21;6,00;7,50;-1,50;HYCZ32;DCXL23;27927923;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;9;2;02/08/2021 14:15:51;02/08/2021 14:08:24;7,45;7,50;-0,05;BDRS53;LBFZ50;27927686;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;4;18;02/08/2021 14:17:46;02/08/2021 14:10:56;6,83;7,50;-0,67;FLHK59;FXZW67;27923661;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;9;1;02/08/2021 14:17:49;02/08/2021 14:12:51;4,97;7,50;-2,53;HFST77;HYCZ32;27928190;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;7;1;02/08/2021 14:17:51;02/08/2021 14:12:03;5,80;7,50;-1,70;YW6567;ZP9696;27927773;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;5;29;02/08/2021 14:19:21;02/08/2021 14:14:46;4,58;7,50;-2,92;WR9412;ZR1738;27921895;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;9;2;02/08/2021 14:20:48;02/08/2021 14:15:21;5,45;7,50;-2,05;HFST77;HYCZ32;27928190;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;10;18;02/08/2021 14:20:48;02/08/2021 14:17:46;3,03;7,50;-4,47;JSWB56;FLHK59;27924267;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;11;29;02/08/2021 14:21:49;02/08/2021 14:19:21;2,47;7,50;-5,03;BHWD19;WR9412;27921927;0;0
96711420;77130027;UN04;202108;0,25;376;104;0;02/08/2021;12;3;18;02/08/2021 14:21:51;02/08/2021 14:08:13;13,63;7,50;6,13;DPYV64;YW6567;27923150;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;6;2;02/08/2021 14:23:18;02/08/2021 14:15:51;7,45;7,50;-0,05;ZP9696;BDRS53;27927869;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;6;18;02/08/2021 14:23:49;02/08/2021 14:20:48;3,02;7,50;-4,48;YB7798;JSWB56;27924119;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;4;29;02/08/2021 14:24:53;02/08/2021 14:21:49;3,07;7,50;-4,43;JRKG10;BHWD19;27922349;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;8;1;02/08/2021 14:25:17;02/08/2021 14:17:49;7,47;7,50;-0,03;KHBF36;HFST77;27928616;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;2;18;02/08/2021 14:26:23;02/08/2021 14:21:51;4,53;7,50;-2,97;HDSB58;DPYV64;27923846;0;0
96711420;77130027;UN04;202108;0,75;376;104;1;02/08/2021;14;3;1;02/08/2021 14:27:40;02/08/2021 14:17:51;9,82;7,50;2,32;DPYV64;YW6567;27928556;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;8;2;02/08/2021 14:28:52;02/08/2021 14:23:18;5,57;7,50;-1,93;YW6567;ZP9696;27927773;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;8;2;02/08/2021 14:29:16;02/08/2021 14:20:48;8,47;7,50;0,97;KHBF36;HFST77;27928616;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;7;18;02/08/2021 14:30:48;02/08/2021 14:23:49;6,98;7,50;-0,52;JBHR92;YB7798;27924897;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;5;1;02/08/2021 14:31:22;02/08/2021 14:25:17;6,08;7,50;-1,42;JWYJ53;KHBF36;27929003;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;10;29;02/08/2021 14:32:46;02/08/2021 14:24:53;7,88;7,50;0,38;HYYY47;JRKG10;27923210;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;5;2;02/08/2021 14:34:51;02/08/2021 14:29:16;5,58;7,50;-1,92;JWYJ53;KHBF36;27929003;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;12;2;29;02/08/2021 14:36:19;02/08/2021 14:32:46;3,55;7,50;-3,95;FXZW83;HYYY47;27923331;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;3;29;02/08/2021 14:36:46;02/08/2021 14:32:46;4,00;7,50;-3,50;FXZW67;HYYY47;27923219;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;4;1;02/08/2021 14:37:51;02/08/2021 14:31:22;6,48;7,50;-1,02;ZR1738;JWYJ53;27929364;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;9;18;02/08/2021 14:37:53;02/08/2021 14:30:48;7,08;7,50;-0,42;FJZY74;JBHR92;27924795;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;3;2;02/08/2021 14:37:54;02/08/2021 14:28:52;9,03;7,50;1,53;DPYV64;YW6567;27928556;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;1;18;02/08/2021 14:39:17;02/08/2021 14:37:53;1,40;7,50;-6,10;HYYY88;FJZY74;27925015;0;0
96711420;77130027;UN04;202108;0,50;376;104;0;02/08/2021;13;7;18;02/08/2021 14:39:24;02/08/2021 14:26:23;13,02;7,50;5,52;FVGC37;HDSB58;27924231;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;4;2;02/08/2021 14:41:12;02/08/2021 14:34:51;6,35;7,50;-1,15;ZR1738;JWYJ53;27929364;0;0
96711420;77130027;UN04;202108;0,25;376;104;1;02/08/2021;14;1;1;02/08/2021 14:41:48;02/08/2021 14:27:40;14,13;7,50;6,63;HDSB58;DPYV64;27928857;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;8;18;02/08/2021 14:42:18;02/08/2021 14:39:24;2,90;7,50;-4,60;FYBC78;FVGC37;27924533;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;3;1;02/08/2021 14:43:17;02/08/2021 14:37:51;5,43;7,50;-2,07;WR9412;ZR1738;27929720;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;5;2;02/08/2021 14:44:53;02/08/2021 14:37:54;6,98;7,50;-0,52;ZP9889;DPYV64;27929384;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;3;2;02/08/2021 14:45:46;02/08/2021 14:41:12;4,57;7,50;-2,93;WR9412;ZR1738;27929720;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;11;18;02/08/2021 14:46:20;02/08/2021 14:39:17;7,05;7,50;-0,45;FXRR73;HYYY88;27925708;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;6;1;02/08/2021 14:46:48;02/08/2021 14:41:48;5,00;7,50;-2,50;FVGC37;HDSB58;27929692;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;4;18;02/08/2021 14:46:49;02/08/2021 14:42:18;4,52;7,50;-2,98;GSZY26;FYBC78;27924779;0;0
96711420;77130027;UN04;202108;0,50;376;104;1;02/08/2021;13;9;29;02/08/2021 14:48:18;02/08/2021 14:36:46;11,53;7,50;4,03;JSWB56;FXZW67;27924267;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;11;1;02/08/2021 14:48:50;02/08/2021 14:43:17;5,55;7,50;-1,95;BHWD19;WR9412;27930053;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;1;2;02/08/2021 14:49:21;02/08/2021 14:44:53;4,47;7,50;-3,03;HDSB58;ZP9889;27928857;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;8;18;02/08/2021 14:50:19;02/08/2021 14:46:20;3,98;7,50;-3,52;GPGH32;FXRR73;27925995;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;13;1;18;02/08/2021 14:51:47;02/08/2021 14:46:49;4,97;7,50;-2,53;GWZK23;GSZY26;27925104;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;11;2;02/08/2021 14:52:21;02/08/2021 14:45:46;6,58;7,50;-0,92;BHWD19;WR9412;27930053;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;7;2;02/08/2021 14:54:49;02/08/2021 14:49:21;5,47;7,50;-2,03;FVGC37;HDSB58;27929692;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;2;1;02/08/2021 14:55:18;02/08/2021 14:48:50;6,47;7,50;-1,03;JRKG10;BHWD19;27930441;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;8;1;02/08/2021 14:55:42;02/08/2021 14:46:48;8,90;7,50;1,40;FYBC78;FVGC37;27929789;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;13;5;18;02/08/2021 14:56:24;02/08/2021 14:50:19;6,08;7,50;-1,42;LVKR46;GPGH32;27926545;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;2;2;02/08/2021 14:58:47;02/08/2021 14:52:21;6,43;7,50;-1,07;JRKG10;BHWD19;27930441;0;0
96711420;77130027;UN04;202108;1,00;376;104;0;02/08/2021;14;10;1;02/08/2021 14:59:20;02/08/2021 14:55:18;4,03;7,50;-3,47;HYYY47;JRKG10;27930715;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;10;2;02/08/2021 14:59:51;02/08/2021 14:54:49;5,03;7,50;-2,47;FYBC78;FVGC37;27929789;0;0
96711420;77130027;UN04;202108;1,00;376;104;1;02/08/2021;14;4;1;02/08/2021 14:59:52;02/08/2021 14:55:42;4,17;7,50;-3,33;GSZY26;FYBC78;27930087;0;0
