IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
BDRS53-02/08/2021 08:41:17-3;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;3;-23,565941;-70,383100;23;02/08/2021 08:48:17;02/08/2021 12:48:17;8;0;0
BDRS53-02/08/2021 08:41:17-4;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;4;-23,567920;-70,380074;16;02/08/2021 08:50:18;02/08/2021 12:50:18;8;0;0
BDRS53-02/08/2021 08:41:17-5;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;5;-23,569116;-70,376841;10;02/08/2021 08:52:18;02/08/2021 12:52:18;8;0;0
BDRS53-02/08/2021 08:41:17-6;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;6;-23,573484;-70,382142;27;02/08/2021 08:56:18;02/08/2021 12:56:18;8;0;0
BDRS53-02/08/2021 08:41:17-7;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;7;-23,576353;-70,374956;21;02/08/2021 08:59:47;02/08/2021 12:59:47;8;0;0
BDRS53-02/08/2021 08:41:17-8;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;8;-23,581342;-70,383032;32;02/08/2021 09:04:21;02/08/2021 13:04:21;8;0;0
BDRS53-02/08/2021 08:41:17-9;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;9;-23,585517;-70,382730;18;02/08/2021 09:05:19;02/08/2021 13:05:19;8;0;0
BDRS53-02/08/2021 08:41:17-10;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;10;-23,592426;-70,378548;24;02/08/2021 09:10:48;02/08/2021 13:10:48;8;0;0
BDRS53-02/08/2021 08:41:17-11;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;11;-23,599452;-70,374852;19;02/08/2021 09:14:53;02/08/2021 13:14:53;8;0;0
BDRS53-02/08/2021 08:41:17-12;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;12;-23,610145;-70,378165;21;02/08/2021 09:19:18;02/08/2021 13:19:18;8;0;0
BDRS53-02/08/2021 08:41:17-13;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;13;-23,632057;-70,384454;26;02/08/2021 09:29:17;02/08/2021 13:29:17;8;0;0
BDRS53-02/08/2021 08:41:17-14;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;14;-23,648445;-70,397879;13;02/08/2021 09:40:48;02/08/2021 13:40:48;8;0;0
BDRS53-02/08/2021 08:41:17-15;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;15;-23,668106;-70,399001;40;02/08/2021 09:51:22;02/08/2021 13:51:22;8;0;0
BDRS53-02/08/2021 08:41:17-16;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;16;-23,678731;-70,409510;42;02/08/2021 09:56:50;02/08/2021 13:56:50;8;0;0
BDRS53-02/08/2021 08:41:17-17;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;17;-23,702226;-70,423604;29;02/08/2021 10:02:19;02/08/2021 14:02:19;8;0;0
BDRS53-02/08/2021 08:41:17-18;96711420;77130027;202108;376;104;0;BDRS53;27908061;02/08/2021 08:41:17;02/08/2021 12:41:17;18;-23,734661;-70,440243;33;02/08/2021 10:08:01;02/08/2021 14:08:01;8;0;0
BDRS53-02/08/2021 10:18:06-1;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;1;-23,735081;-70,440404;18;02/08/2021 10:18:06;02/08/2021 14:18:06;10;0;0
BDRS53-02/08/2021 10:18:06-2;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;2;-23,702243;-70,423490;45;02/08/2021 10:26:16;02/08/2021 14:26:16;10;0;0
BDRS53-02/08/2021 10:18:06-3;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;3;-23,678744;-70,409430;33;02/08/2021 10:32:50;02/08/2021 14:32:50;10;0;0
BDRS53-02/08/2021 10:18:06-4;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;4;-23,672720;-70,404317;38;02/08/2021 10:36:48;02/08/2021 14:36:48;10;0;0
BDRS53-02/08/2021 10:18:06-5;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;5;-23,669938;-70,401066;24;02/08/2021 10:37:46;02/08/2021 14:37:46;10;0;0
BDRS53-02/08/2021 10:18:06-6;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;6;-23,664990;-70,396700;27;02/08/2021 10:40:16;02/08/2021 14:40:16;10;0;0
BDRS53-02/08/2021 10:18:06-7;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;7;-23,657110;-70,394161;22;02/08/2021 10:44:22;02/08/2021 14:44:22;10;0;0
BDRS53-02/08/2021 10:18:06-8;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;8;-23,647395;-70,401901;13;02/08/2021 10:53:16;02/08/2021 14:53:16;10;0;0
BDRS53-02/08/2021 10:18:06-9;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;9;-23,647397;-70,398341;15;02/08/2021 10:54:47;02/08/2021 14:54:47;10;0;0
BDRS53-02/08/2021 10:18:06-10;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;10;-23,648425;-70,391249;41;02/08/2021 11:01:17;02/08/2021 15:01:17;10;0;0
BDRS53-02/08/2021 10:18:06-11;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;11;-23,638919;-70,386425;29;02/08/2021 11:04:17;02/08/2021 15:04:17;10;0;0
BDRS53-02/08/2021 10:18:06-12;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;12;-23,631041;-70,385091;23;02/08/2021 11:06:18;02/08/2021 15:06:18;10;0;0
BDRS53-02/08/2021 10:18:06-13;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;13;-23,629347;-70,377409;11;02/08/2021 11:09:19;02/08/2021 15:09:19;10;0;0
BDRS53-02/08/2021 10:18:06-14;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;14;-23,621291;-70,379101;13;02/08/2021 11:13:18;02/08/2021 15:13:18;10;0;0
BDRS53-02/08/2021 10:18:06-15;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;15;-23,610147;-70,378165;23;02/08/2021 11:17:47;02/08/2021 15:17:47;10;0;0
BDRS53-02/08/2021 10:18:06-16;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;16;-23,601567;-70,376409;19;02/08/2021 11:21:17;02/08/2021 15:21:17;10;0;0
BDRS53-02/08/2021 10:18:06-17;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;17;-23,599461;-70,374853;13;02/08/2021 11:22:23;02/08/2021 15:22:23;10;0;0
BDRS53-02/08/2021 10:18:06-18;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;18;-23,597241;-70,377415;32;02/08/2021 11:23:48;02/08/2021 15:23:48;10;0;0
BDRS53-02/08/2021 10:18:06-19;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;19;-23,592430;-70,378548;32;02/08/2021 11:26:17;02/08/2021 15:26:17;10;0;0
BDRS53-02/08/2021 10:18:06-20;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;20;-23,586614;-70,380019;19;02/08/2021 11:28:19;02/08/2021 15:28:19;10;0;0
BDRS53-02/08/2021 10:18:06-21;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;21;-23,583971;-70,381250;29;02/08/2021 11:29:50;02/08/2021 15:29:50;10;0;0
BDRS53-02/08/2021 10:18:06-22;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;22;-23,578547;-70,380674;14;02/08/2021 11:32:26;02/08/2021 15:32:26;10;0;0
BDRS53-02/08/2021 10:18:06-23;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;23;-23,575460;-70,378250;8;02/08/2021 11:37:12;02/08/2021 15:37:12;10;0;0
BDRS53-02/08/2021 10:18:06-24;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;24;-23,573483;-70,382142;13;02/08/2021 11:39:51;02/08/2021 15:39:51;10;0;0
BDRS53-02/08/2021 10:18:06-25;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;25;-23,569675;-70,379514;20;02/08/2021 11:42:16;02/08/2021 15:42:16;10;0;0
BDRS53-02/08/2021 10:18:06-26;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;26;-23,569543;-70,377594;11;02/08/2021 11:44:48;02/08/2021 15:44:48;10;0;0
BDRS53-02/08/2021 10:18:06-27;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;27;-23,564537;-70,384818;13;02/08/2021 11:48:48;02/08/2021 15:48:48;10;0;0
BDRS53-02/08/2021 10:18:06-28;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;28;-23,563513;-70,391063;15;02/08/2021 11:52:50;02/08/2021 15:52:50;10;0;0
BDRS53-02/08/2021 10:18:06-29;96711420;77130027;202108;376;104;1;BDRS53;27913462;02/08/2021 10:18:06;02/08/2021 14:18:06;29;-23,555423;-70,391340;46;02/08/2021 11:54:18;02/08/2021 15:54:18;10;0;0
BDRS53-02/08/2021 12:31:20-1;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;1;-23,550549;-70,387464;26;02/08/2021 12:31:20;02/08/2021 16:31:20;12;0;0
BDRS53-02/08/2021 12:31:20-2;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;2;-23,559483;-70,391175;35;02/08/2021 12:33:48;02/08/2021 16:33:48;12;0;0
BDRS53-02/08/2021 12:31:20-3;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;3;-23,565941;-70,383100;14;02/08/2021 12:39:49;02/08/2021 16:39:49;12;0;0
BDRS53-02/08/2021 12:31:20-4;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;4;-23,567920;-70,380074;17;02/08/2021 12:41:19;02/08/2021 16:41:19;12;0;0
BDRS53-02/08/2021 12:31:20-5;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;5;-23,569116;-70,376841;18;02/08/2021 12:42:18;02/08/2021 16:42:18;12;0;0
BDRS53-02/08/2021 12:31:20-6;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;6;-23,573484;-70,382142;25;02/08/2021 12:46:49;02/08/2021 16:46:49;12;0;0
BDRS53-02/08/2021 12:31:20-7;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;7;-23,576353;-70,374956;20;02/08/2021 12:49:48;02/08/2021 16:49:48;12;0;0
BDRS53-02/08/2021 12:31:20-8;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;8;-23,581342;-70,383032;32;02/08/2021 12:54:20;02/08/2021 16:54:20;12;0;0
BDRS53-02/08/2021 12:31:20-9;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;9;-23,585517;-70,382730;25;02/08/2021 12:55:19;02/08/2021 16:55:19;12;0;0
BDRS53-02/08/2021 12:31:20-10;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;10;-23,592426;-70,378548;10;02/08/2021 13:00:36;02/08/2021 17:00:36;12;0;0
BDRS53-02/08/2021 12:31:20-11;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;11;-23,599452;-70,374852;26;02/08/2021 13:04:16;02/08/2021 17:04:16;12;0;0
BDRS53-02/08/2021 12:31:20-12;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;12;-23,610145;-70,378165;28;02/08/2021 13:08:16;02/08/2021 17:08:16;12;0;0
BDRS53-02/08/2021 12:31:20-13;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;13;-23,632057;-70,384454;27;02/08/2021 13:19:47;02/08/2021 17:19:47;12;0;0
BDRS53-02/08/2021 12:31:20-15;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;15;-23,668106;-70,399001;16;02/08/2021 13:43:18;02/08/2021 17:43:18;12;0;0
BDRS53-02/08/2021 12:31:20-16;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;16;-23,678731;-70,409510;40;02/08/2021 13:48:18;02/08/2021 17:48:18;12;0;0
BDRS53-02/08/2021 12:31:20-17;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;17;-23,702226;-70,423604;57;02/08/2021 13:53:48;02/08/2021 17:53:48;12;0;0
BDRS53-02/08/2021 12:31:20-18;96711420;77130027;202108;376;104;0;BDRS53;27921830;02/08/2021 12:31:20;02/08/2021 16:31:20;18;-23,734661;-70,440243;24;02/08/2021 13:59:09;02/08/2021 17:59:09;12;0;0
BDRS53-02/08/2021 14:15:51-2;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;2;-23,702243;-70,423490;28;02/08/2021 14:15:51;02/08/2021 18:15:51;14;1;0
BDRS53-02/08/2021 14:15:51-3;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;3;-23,678744;-70,409430;21;02/08/2021 14:22:16;02/08/2021 18:22:16;14;1;0
BDRS53-02/08/2021 14:15:51-4;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;4;-23,672720;-70,404317;27;02/08/2021 14:26:17;02/08/2021 18:26:17;14;1;0
BDRS53-02/08/2021 14:15:51-5;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;5;-23,669938;-70,401066;45;02/08/2021 14:27:47;02/08/2021 18:27:47;14;1;0
BDRS53-02/08/2021 14:15:51-6;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;6;-23,664990;-70,396700;32;02/08/2021 14:29:47;02/08/2021 18:29:47;14;1;0
BDRS53-02/08/2021 14:15:51-7;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;7;-23,657110;-70,394161;20;02/08/2021 14:32:48;02/08/2021 18:32:48;14;1;0
BDRS53-02/08/2021 14:15:51-8;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;8;-23,647395;-70,401901;15;02/08/2021 14:43:21;02/08/2021 18:43:21;14;1;0
BDRS53-02/08/2021 14:15:51-9;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;9;-23,647397;-70,398341;6;02/08/2021 14:45:26;02/08/2021 18:45:26;14;1;0
BDRS53-02/08/2021 14:15:51-10;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;10;-23,648425;-70,391249;44;02/08/2021 14:51:48;02/08/2021 18:51:48;14;1;0
BDRS53-02/08/2021 14:15:51-11;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;11;-23,638919;-70,386425;10;02/08/2021 14:55:19;02/08/2021 18:55:19;14;1;0
BDRS53-02/08/2021 14:15:51-12;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;12;-23,631041;-70,385091;24;02/08/2021 14:58:16;02/08/2021 18:58:16;14;1;0
BDRS53-02/08/2021 14:15:51-13;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;13;-23,629347;-70,377409;16;02/08/2021 15:01:16;02/08/2021 19:01:16;14;1;0
BDRS53-02/08/2021 14:15:51-14;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;14;-23,621291;-70,379101;20;02/08/2021 15:05:51;02/08/2021 19:05:51;14;1;0
BDRS53-02/08/2021 14:15:51-15;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;15;-23,610147;-70,378165;28;02/08/2021 15:09:17;02/08/2021 19:09:17;14;1;0
BDRS53-02/08/2021 14:15:51-16;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;16;-23,601567;-70,376409;24;02/08/2021 15:12:17;02/08/2021 19:12:17;14;1;0
BDRS53-02/08/2021 14:15:51-17;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;17;-23,599461;-70,374853;29;02/08/2021 15:12:46;02/08/2021 19:12:46;14;1;0
BDRS53-02/08/2021 14:15:51-18;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;18;-23,597241;-70,377415;22;02/08/2021 15:14:18;02/08/2021 19:14:18;14;1;0
BDRS53-02/08/2021 14:15:51-19;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;19;-23,592430;-70,378548;31;02/08/2021 15:17:23;02/08/2021 19:17:23;14;1;0
BDRS53-02/08/2021 14:15:51-20;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;20;-23,586614;-70,380019;18;02/08/2021 15:19:19;02/08/2021 19:19:19;14;1;0
BDRS53-02/08/2021 14:15:51-21;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;21;-23,583971;-70,381250;34;02/08/2021 15:20:17;02/08/2021 19:20:17;14;1;0
BDRS53-02/08/2021 14:15:51-22;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;22;-23,578547;-70,380674;7;02/08/2021 15:23:39;02/08/2021 19:23:39;14;1;0
BDRS53-02/08/2021 14:15:51-23;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;23;-23,575460;-70,378250;32;02/08/2021 15:27:17;02/08/2021 19:27:17;14;1;0
BDRS53-02/08/2021 14:15:51-24;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;24;-23,573483;-70,382142;18;02/08/2021 15:30:19;02/08/2021 19:30:19;14;1;0
BDRS53-02/08/2021 14:15:51-25;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;25;-23,569675;-70,379514;9;02/08/2021 15:34:20;02/08/2021 19:34:20;14;1;0
BDRS53-02/08/2021 14:15:51-26;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;26;-23,569543;-70,377594;20;02/08/2021 15:36:50;02/08/2021 19:36:50;14;1;0
BDRS53-02/08/2021 14:15:51-27;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;27;-23,564537;-70,384818;5;02/08/2021 15:42:33;02/08/2021 19:42:33;14;1;0
BDRS53-02/08/2021 14:15:51-28;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;28;-23,563513;-70,391063;36;02/08/2021 15:46:50;02/08/2021 19:46:50;14;1;0
BDRS53-02/08/2021 14:15:51-29;96711420;77130027;202108;376;104;1;BDRS53;27927686;02/08/2021 14:15:51;02/08/2021 18:15:51;29;-23,555423;-70,391340;54;02/08/2021 15:48:16;02/08/2021 19:48:16;14;1;0
BDRS53-02/08/2021 16:12:17-1;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;1;-23,550549;-70,387464;23;02/08/2021 16:12:17;02/08/2021 20:12:17;16;0;0
BDRS53-02/08/2021 16:12:17-2;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;2;-23,559483;-70,391175;47;02/08/2021 16:15:48;02/08/2021 20:15:48;16;0;0
BDRS53-02/08/2021 16:12:17-3;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;3;-23,565941;-70,383100;13;02/08/2021 16:23:23;02/08/2021 20:23:23;16;0;0
BDRS53-02/08/2021 16:12:17-4;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;4;-23,567920;-70,380074;19;02/08/2021 16:25:47;02/08/2021 20:25:47;16;0;0
BDRS53-02/08/2021 16:12:17-5;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;5;-23,569116;-70,376841;21;02/08/2021 16:27:17;02/08/2021 20:27:17;16;0;0
BDRS53-02/08/2021 16:12:17-6;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;6;-23,573484;-70,382142;32;02/08/2021 16:31:22;02/08/2021 20:31:22;16;0;0
BDRS53-02/08/2021 16:12:17-7;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;7;-23,576353;-70,374956;20;02/08/2021 16:34:19;02/08/2021 20:34:19;16;0;0
BDRS53-02/08/2021 16:12:17-8;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;8;-23,581342;-70,383032;19;02/08/2021 16:39:18;02/08/2021 20:39:18;16;0;0
BDRS53-02/08/2021 16:12:17-9;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;9;-23,585517;-70,382730;28;02/08/2021 16:40:48;02/08/2021 20:40:48;16;0;0
BDRS53-02/08/2021 16:12:17-10;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;10;-23,592426;-70,378548;14;02/08/2021 16:44:10;02/08/2021 20:44:10;16;0;0
BDRS53-02/08/2021 16:12:17-11;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;11;-23,599452;-70,374852;12;02/08/2021 16:47:48;02/08/2021 20:47:48;16;0;0
BDRS53-02/08/2021 16:12:17-12;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;12;-23,610145;-70,378165;25;02/08/2021 16:51:47;02/08/2021 20:51:47;16;0;0
BDRS53-02/08/2021 16:12:17-13;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;13;-23,632057;-70,384454;19;02/08/2021 17:03:20;02/08/2021 21:03:20;16;0;0
BDRS53-02/08/2021 16:12:17-14;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;14;-23,648445;-70,397879;20;02/08/2021 17:15:55;02/08/2021 21:15:55;16;0;0
BDRS53-02/08/2021 16:12:17-15;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;15;-23,668106;-70,399001;33;02/08/2021 17:25:52;02/08/2021 21:25:52;16;0;0
BDRS53-02/08/2021 16:12:17-16;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;16;-23,678731;-70,409510;42;02/08/2021 17:31:48;02/08/2021 21:31:48;16;0;0
BDRS53-02/08/2021 16:12:17-17;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;17;-23,702226;-70,423604;51;02/08/2021 17:36:46;02/08/2021 21:36:46;16;0;0
BDRS53-02/08/2021 16:12:17-18;96711420;77130027;202108;376;104;0;BDRS53;27935090;02/08/2021 16:12:17;02/08/2021 20:12:17;18;-23,734661;-70,440243;45;02/08/2021 17:42:17;02/08/2021 21:42:17;16;0;0
BDRS53-02/08/2021 17:48:50-1;96711420;77130027;202108;376;104;1;BDRS53;27940611;02/08/2021 17:48:50;02/08/2021 21:48:50;1;-23,735081;-70,440404;36;02/08/2021 17:48:50;02/08/2021 21:48:50;17;1;0
BDRS53-02/08/2021 17:48:50-2;96711420;77130027;202108;376;104;1;BDRS53;27940611;02/08/2021 17:48:50;02/08/2021 21:48:50;2;-23,702243;-70,423490;51;02/08/2021 17:57:19;02/08/2021 21:57:19;17;1;0
BDRS53-02/08/2021 17:48:50-3;96711420;77130027;202108;376;104;1;BDRS53;27940611;02/08/2021 17:48:50;02/08/2021 21:48:50;3;-23,678744;-70,409430;26;02/08/2021 18:03:48;02/08/2021 22:03:48;17;1;0
BDRS53-02/08/2021 17:48:50-4;96711420;77130027;202108;376;104;1;BDRS53;27940611;02/08/2021 17:48:50;02/08/2021 21:48:50;4;-23,672720;-70,404317;32;02/08/2021 18:08:21;02/08/2021 22:08:21;17;1;0
BDRS53-02/08/2021 17:48:50-5;96711420;77130027;202108;376;104;1;BDRS53;27940611;02/08/2021 17:48:50;02/08/2021 21:48:50;5;-23,669938;-70,401066;36;02/08/2021 18:09:19;02/08/2021 22:09:19;17;1;0
